group,group,dataset,id,data_central,theory (p),theory (N),cfactor,
,DYE605,DYE605,42,144,145.283752441406,168.275650024414,0.15825511935535,0
,DYE605,DYE605,43,143,125.577941894531,148.256805419922,0.180595916633495,0
,DYE605,DYE605,44,114,108.308990478516,130.60368347168,0.205843419781357,0
,DYE605,DYE605,45,39.7,34.4623527526855,52.2608070373535,0.516460800352088,0
,DYE605,DYE605,46,33.1,29.9350471496582,47.0351066589356,0.571238769853502,0
,DYE605,DYE605,47,27.4,25.8049125671387,42.2000274658203,0.635348593258171,0
,DYE605,DYE605,48,21.6,19.4388465881348,34.3747444152832,0.768353089234478,0
,DYE605,DYE605,49,15.1,11.1413688659668,23.146541595459,1.07753121487289,0
,DYE605,DYE605,50,6.05,5.05643463134766,13.1364679336548,1.5979704854117,0
,DYE605,DYE605,51,1.86,2.02395629882812,6.38784837722778,2.15611971509778,0
,DYE605,DYE605,52,0.404,0.588163197040558,2.61412739753723,3.44456132360993,0
,DYE605,DYE605,53,431,413.286010742188,442.856292724609,0.071549196473694,0
,DYE605,DYE605,54,347,356.668640136719,385.174163818359,0.079921586800325,0
,DYE605,DYE605,55,386,307.710144042969,335.483978271484,0.090259729054097,0
,DYE605,DYE605,56,274,266.627014160156,293.861968994141,0.102146269460997,0
,DYE605,DYE605,57,294,230.321166992187,257.133666992187,0.116413529638418,0
,DYE605,DYE605,58,223,199.873382568359,226.20832824707,0.131758142781738,0
,DYE605,DYE605,59,169,172.945755004883,198.696701049805,0.14889608619879,0
,DYE605,DYE605,60,137,150.357345581055,175.469543457031,0.167016767813576,0
,DYE605,DYE605,61,137,130.458709716797,154.9755859375,0.1879282439166,0
,DYE605,DYE605,62,126,112.956367492676,136.859268188477,0.211611803976882,0
,DYE605,DYE605,63,46,36.3907279968262,55.2270889282227,0.517614292658265,0
,DYE605,DYE605,64,37,31.6704692840576,49.7200584411621,0.569918588676877,0
,DYE605,DYE605,65,30.2,27.3930759429932,44.6650352478027,0.630522813164673,0
,DYE605,DYE605,66,23.1,20.6954593658447,36.4260444641113,0.760098378112253,0
,DYE605,DYE605,67,14.7,11.8135595321655,24.545238494873,1.07771742530625,0
,DYE605,DYE605,68,7,5.2144832611084,13.9115409851074,1.66786569032928,0
,DYE605,DYE605,69,2.24,1.87248384952545,6.71980381011963,2.58871122537193,0
,DYE605,DYE605,70,0.495,0.597444772720337,2.71371722221375,3.54220598475975,0
,DYE605,DYE605,71,560,419.002655029297,455.131683349609,0.086226251520498,0
,DYE605,DYE605,72,405,360.852294921875,395.806121826172,0.096864637959042,0
,DYE605,DYE605,73,315,311.751647949219,345.4091796875,0.107962642570421,0
,DYE605,DYE605,74,274,270.771453857422,303.309448242187,0.12016774265244,0
,DYE605,DYE605,75,318,234.242340087891,265.687194824219,0.134240695873042,0
,DYE605,DYE605,76,214,203.239349365234,233.66227722168,0.149690145886923,0
,DYE605,DYE605,77,162,176.325561523438,205.903198242187,0.167744463498099,0
,DYE605,DYE605,78,159,153.202484130859,181.967163085938,0.187755956558175,0
,DYE605,DYE605,79,135,132.788619995117,160.807098388672,0.211000599257564,0
,DYE605,DYE605,80,133,115.077171325684,142.303787231445,0.236594413923391,0
,DYE605,DYE605,81,57.1,37.8683242797852,57.6281852722168,0.521804472953134,0
,DYE605,DYE605,82,41.1,32.9892807006836,51.837043762207,0.571329918725172,0
,DYE605,DYE605,83,34.5,28.6972713470459,46.6146812438965,0.624359357381726,0
,DYE605,DYE605,84,25.1,21.8140087127686,37.9541435241699,0.739897697113963,0
,DYE605,DYE605,85,16.4,12.6404609680176,25.4667263031006,1.01469917652019,0
,DYE605,DYE605,86,6.43,5.45381164550781,14.2803916931152,1.61842407133325,0
,DYE605,DYE605,87,2.2,1.82802474498749,6.74207925796509,2.68817723964193,0
,DYE605,DYE605,88,0.56,0.486228942871094,2.60039591789246,4.34808952864383,0
,DYE605,DYE605,89,419,422.672424316406,462.503753662109,0.094236877198987,0
,DYE605,DYE605,90,396,363.782684326172,403.532287597656,0.109267441756091,0
,DYE605,DYE605,91,331,313.230072021484,352.598754882812,0.125686153335328,0
,DYE605,DYE605,92,377,270.548736572266,309.181701660156,0.142794845680499,0
,DYE605,DYE605,93,401,234.165542602539,271.574584960937,0.159754684410997,0
,DYE605,DYE605,94,193,202.961639404297,239.125762939453,0.178182062587294,0
,DYE605,DYE605,95,153,175.517395019531,210.356002807617,0.198490911879185,0
,DYE605,DYE605,96,151,152.929382324219,186.400085449219,0.218863782853973,0
,DYE605,DYE605,97,134,132.567733764648,164.613632202148,0.241732264160086,0
,DYE605,DYE605,98,149,115.145637512207,145.79280090332,0.266160004436679,0
,DYE605,DYE605,99,59.5,38.4997787475586,58.8012313842773,0.527313488470532,0
,DYE605,DYE605,100,40.3,33.6446418762207,52.7830924987793,0.568840967098694,0
,DYE605,DYE605,101,31.3,29.3139972686768,47.3579292297363,0.615539798127097,0
,DYE605,DYE605,102,23.2,22.3365020751953,38.4175033569336,0.719942685188664,0
,DYE605,DYE605,103,15.9,12.7870931625366,25.4748840332031,0.992234177806646,0
,DYE605,DYE605,104,6.3,5.50968980789185,13.937596321106,1.52965172397588,0
,DYE605,DYE605,105,2.38,1.71410894393921,6.28740549087524,2.66803143587017,0
,DYE605,DYE605,106,0.607,0.441131561994553,2.23576068878174,4.06824013832261,0
,DYE605,DYE605,107,198,172.731750488281,211.446807861328,0.224133995421261,0
,DYE605,DYE605,108,173,149.474624633789,186.534973144531,0.247937391390275,0
,DYE605,DYE605,109,149,130.016555786133,165.112564086914,0.269934917815478,0
,DYE605,DYE605,110,98.6,112.779937744141,145.941772460937,0.294040193496381,0
,DYE605,DYE605,111,71.1,37.3765411376953,57.8670883178711,0.548219459491678,0
,DYE605,DYE605,112,28.7,32.2972602844238,51.612190246582,0.598036173720695,0
,DYE605,DYE605,113,36.8,28.1423397064209,46.2908821105957,0.644883922001484,0
,DYE605,DYE605,114,24.7,21.2194881439209,37.1743812561035,0.751898113845573,0
,DYE605,DYE605,115,14.6,12.1666488647461,24.1602153778076,0.985774032471169,0
,DYE605,DYE605,116,6.14,5.05521202087402,12.6752967834473,1.50737194228616,0
,DYE605,DYE605,117,1.95,1.58190059661865,5.31208801269531,2.35804160138129,0
,DYE605,DYE605,118,0.423,0.37733268737793,1.65858399868011,3.39554815726555,0
